Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
315185,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,LIMALONGES,46.134304,0.186099,WOAH (former OIE),Confirmed,Domestic,Duck,01/03/2022,07/03/2022,,
315418,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Porto,Gião,41.319615,-8.669406,WOAH (former OIE),Confirmed,Domestic,Chicken,01/03/2022,08/03/2022,,
315686,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,oldvine,46.99744,-1.379497,WOAH (former OIE),Confirmed,Domestic,Chicken,01/03/2022,14/03/2022,,
315715,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,oldvine,46.965941,-1.387856,WOAH (former OIE),Confirmed,Domestic,Duck,01/03/2022,14/03/2022,,
315776,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint denis la chevasse,46.832983,-1.373742,WOAH (former OIE),Confirmed,Domestic,Duck,01/03/2022,14/03/2022,,
315788,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-philbert-de-bouaine,47.014678,-1.480457,WOAH (former OIE),Confirmed,Domestic,Duck,01/03/2022,14/03/2022,,
318369,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,GARNACHE,46.910464,-1.783496,WOAH (former OIE),Confirmed,Domestic,Duck,01/03/2022,04/04/2022,,
315143,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,louroux-beconnais,47.498337,-0.955331,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315189,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire, lucs-sur-boulogne,46.878782,-1.464255,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315190,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MERLATIERE,46.77733,-1.317568,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315191,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-etienne-du-bois,46.868984,-1.605414,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315192,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,touvois,46.893195,-1.660442,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315193,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,FALLERON,46.867534,-1.687784,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315194,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LEGE,46.938704,-1.596935,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315195,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LEGE,46.880483,-1.548442,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315196,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,HERBIERS,46.839515,-1.063195,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315197,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,essarts en bocage,46.782331,-1.122257,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,07/03/2022,,
315727,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,o,46.783535,-1.168773,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,14/03/2022,,
315790,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,mouchamps,46.77042,-1.025434,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,14/03/2022,,
315792,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,tallud-sainte-gemme,46.698849,-0.885322,WOAH (former OIE),Confirmed,Domestic,Duck,28/02/2022,14/03/2022,,
315162,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-VINCENT-STERLANGES,46.734912,-1.079184,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,07/03/2022,,
315170,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,GRAND'LANDES,46.867903,-1.659966,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,07/03/2022,,
315175,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,rochetrejoux,46.788834,-1.0168,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,07/03/2022,,
315180,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,GUIZERIX,43.313455,0.444299,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,07/03/2022,,
315183,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,brouzils,46.872444,-1.318491,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,07/03/2022,,
315186,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LEGE,46.912389,-1.624067,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,07/03/2022,,
315187,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,oldvine,46.929586,-1.462678,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,07/03/2022,,
315198,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,chapelle-saint-etienne,46.687409,-0.577268,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,07/03/2022,,
315416,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Groningen,Losdorp,53.36703,6.83418,WOAH (former OIE),Confirmed,Domestic,Chicken,27/02/2022,08/03/2022,,
315417,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Groningen,Hellum,53.25612,6.84084,WOAH (former OIE),Confirmed,Domestic,Turkey,27/02/2022,08/03/2022,,
315685,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,montrevault-sur-evre,47.240531,-1.072526,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,14/03/2022,,
315728,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LA MERLATIERE,46.761622,-1.323151,WOAH (former OIE),Confirmed,Domestic,Duck,27/02/2022,14/03/2022,,
314980,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Redgrave  Mid Suffolk,52.36,0.98,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,04/03/2022,,
315157,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,pear-on-life,46.792257,-1.48904,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315158,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ROCHESERVIERE,46.926707,-1.51463,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315159,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-SULPICE-EN-PAREDS,46.613849,-0.856756,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315163,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,essarts en bocage,46.805289,-1.128513,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315166,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.787375,-0.874234,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315168,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,chavagnes-en-paillers,46.868692,-1.265966,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315171,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,POUZAUGES,46.797802,-0.834749,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315174,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,tallud-sainte-gemme,46.698782,-0.8886,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315176,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,vendrennes,46.831022,-1.149111,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315178,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-denis-la-chevasse,46.828252,-1.377723,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315184,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,boissiere-en-gatine,46.545413,-0.392242,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315188,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,oldvine,46.963206,-1.456251,WOAH (former OIE),Confirmed,Domestic,Duck,26/02/2022,07/03/2022,,
315156,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,lucs-sur-boulogne,46.845138,-1.540841,WOAH (former OIE),Confirmed,Domestic,Duck,25/02/2022,07/03/2022,,
315173,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-FULGENT,46.86019,-1.198666,WOAH (former OIE),Confirmed,Domestic,Duck,25/02/2022,07/03/2022,,
315177,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ROCHESERVIERE,46.929919,-1.487183,WOAH (former OIE),Confirmed,Domestic,Duck,25/02/2022,07/03/2022,,
314866,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Vellinge,55.510327,13.105493,WOAH (former OIE),Confirmed,Domestic,Chicken,23/02/2022,03/03/2022,,
314961,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Piemonte,Pianfei,44.391606,7.716312,WOAH (former OIE),Confirmed,Domestic,Chicken,23/02/2022,04/03/2022,,
315684,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,AUJAN-MOURNEDE,43.383713,0.504986,WOAH (former OIE),Confirmed,Domestic,Duck,23/02/2022,14/03/2022,,
315160,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,LUBRET-SAINT-LUC,43.322081,0.314414,WOAH (former OIE),Confirmed,Domestic,Duck,22/02/2022,07/03/2022,,
315161,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,LUBY-BETMONT,43.297436,0.307864,WOAH (former OIE),Confirmed,Domestic,Duck,22/02/2022,07/03/2022,,
315049,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Strzy ew     ,51.587231,17.971405,WOAH (former OIE),Confirmed,Domestic,Duck,19/02/2022,07/03/2022,,
314321,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Zapadocesky,Lišice,49.613435,13.357836,WOAH (former OIE),Confirmed,Domestic,Chicken,18/02/2022,22/02/2022,,
314103,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Beja,Mértola,37.620824,-7.620824,WOAH (former OIE),Confirmed,Domestic,Chicken,17/02/2022,21/02/2022,,
315047,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Malopolske,Bolechowice     ,50.150956,19.787338,WOAH (former OIE),Confirmed,Domestic,Chicken,17/02/2022,07/03/2022,,
314292,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Castilla y León,Íscar,41.3459,-4.532,WOAH (former OIE),Confirmed,Domestic,Chicken,16/02/2022,22/02/2022,,
314090,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Gelderland,Putten,52.29,5.56,WOAH (former OIE),Confirmed,Domestic,Chicken,15/02/2022,18/02/2022,,
314068,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Lisboa,A Dos Cunhados,39.128166,-9.286183,WOAH (former OIE),Confirmed,Domestic,Duck,14/02/2022,17/02/2022,,
314074,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Groningen,Woltersum,53.26682,6.72565,WOAH (former OIE),Confirmed,Domestic,Chicken,14/02/2022,17/02/2022,,
315053,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Ko l tków,51.836291,18.33522,WOAH (former OIE),Confirmed,Domestic,Duck,14/02/2022,07/03/2022,,
313670,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Lodzkie,Chlewo,51.74339,18.473189,WOAH (former OIE),Confirmed,Domestic,Duck,13/02/2022,16/02/2022,,
314296,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,Gilena,37.2511,-4.9364,WOAH (former OIE),Confirmed,Domestic,Chicken,13/02/2022,22/02/2022,,
313507,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Spahnharrenstätte,52.87,7.59,WOAH (former OIE),Confirmed,Domestic,Chicken,11/02/2022,14/02/2022,,
313519,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,Gilena,37.2439,-4.9146,WOAH (former OIE),Confirmed,Domestic,Chicken,11/02/2022,15/02/2022,,
314289,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,El Viso del Alcor,37.389,-5.7312,WOAH (former OIE),Confirmed,Domestic,Chicken,11/02/2022,22/02/2022,,
314295,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,Gilena,37.2439,-4.9146,WOAH (former OIE),Confirmed,Domestic,Chicken,11/02/2022,22/02/2022,,
313408,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,Søtofte,55.5166,11.6902,WOAH (former OIE),Confirmed,Domestic,Chicken,10/02/2022,11/02/2022,,
313411,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Lisboa,A Dos Cunhados,39.138111,-9.306278,WOAH (former OIE),Confirmed,Domestic,Chicken,10/02/2022,11/02/2022,,
313626,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,GABAT,43.393147,-1.013451,WOAH (former OIE),Confirmed,Domestic,Duck,10/02/2022,15/02/2022,,
313518,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,Niebla,37.3729,-6.6663,WOAH (former OIE),Confirmed,Domestic,Turkey,09/02/2022,15/02/2022,,
313627,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MACHE,46.781451,-1.71264,WOAH (former OIE),Confirmed,Domestic,Duck,09/02/2022,15/02/2022,,
314294,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,Niebla,37.3729,-6.6663,WOAH (former OIE),Confirmed,Domestic,Turkey,09/02/2022,22/02/2022,,
314291,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,Carmona,37.4234,-5.7708,WOAH (former OIE),Confirmed,Domestic,Turkey,08/02/2022,22/02/2022,,
313628,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-CRICQ-VILLENEUVE,43.886155,-0.352133,WOAH (former OIE),Confirmed,Domestic,Duck,07/02/2022,15/02/2022,,
314297,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,Carmona,37.4175,-5.7299,WOAH (former OIE),Confirmed,Domestic,Turkey,07/02/2022,22/02/2022,,
313520,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Andalucía,Niebla,37.3749,-6.6616,WOAH (former OIE),Confirmed,Domestic,Turkey,06/02/2022,15/02/2022,,
313506,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Stavropolskiy Kray,agroplus 2_novotroitskaya,45.395391,41.517486,WOAH (former OIE),Confirmed,Domestic,Turkey,05/02/2022,14/02/2022,,
314070,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Kujawsko-Pomorskie,Du a Cerkwica,53.537679,17.568015,WOAH (former OIE),Confirmed,Domestic,Duck,05/02/2022,17/02/2022,,
314071,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Kujawsko-Pomorskie,Marcinkowo     ,52.796066,18.359344,WOAH (former OIE),Confirmed,Domestic,Chicken,05/02/2022,17/02/2022,,
317195,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Stavropolskiy Kray,agroplus 2_novotroitskaya,45.395391,41.517486,WOAH (former OIE),Confirmed,Domestic,Turkey,05/02/2022,29/03/2022,,
312840,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Satow,54.02,11.95,WOAH (former OIE),Confirmed,Domestic,Chicken,04/02/2022,07/02/2022,,
344532,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Cataluña/Catalunya,Arbeca,41.561837,0.923991,WOAH (former OIE),Confirmed,Domestic,Turkey,04/02/2022,10/02/2023,,
312859,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Stavropolskiy Kray,AgroPlus 5_Kamennobrodskaya,45.19107,41.504423,WOAH (former OIE),Confirmed,Domestic,Turkey,01/02/2022,08/02/2022,,
313576,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SEVIGNACQ,43.451379,-0.274507,WOAH (former OIE),Confirmed,Domestic,Duck,01/02/2022,15/02/2022,,
313610,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,BAIGTS-DE-BEARN,43.535375,-0.839699,WOAH (former OIE),Confirmed,Domestic,Duck,01/02/2022,15/02/2022,,
313611,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,MANCIET,43.831199,0.036111,WOAH (former OIE),Confirmed,Domestic,Duck,01/02/2022,15/02/2022,,
313614,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,VIELLE-SOUBIRAN,44.065693,-0.163058,WOAH (former OIE),Confirmed,Domestic,Chicken,01/02/2022,15/02/2022,,
313630,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,BENQUET,43.792581,-0.508444,WOAH (former OIE),Confirmed,Domestic,Chicken,01/02/2022,15/02/2022,,
317194,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Stavropolskiy Kray,AgroPlus 5_Kamennobrodskaya,45.19107,41.504423,WOAH (former OIE),Confirmed,Domestic,Turkey,01/02/2022,29/03/2022,,
312724,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Gelderland,Vuren,51.86,5.08,WOAH (former OIE),Confirmed,Domestic,Chicken,31/01/2022,03/02/2022,,
312860,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Stavropolskiy Kray,agroplus 3_novotroitskaya,45.402999,41.521164,WOAH (former OIE),Confirmed,Domestic,Turkey,31/01/2022,08/02/2022,,
312861,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Stavropolskiy Kray,AgroPlus 6_Kamennobrodskaya,45.196136,41.505517,WOAH (former OIE),Confirmed,Domestic,Turkey,31/01/2022,08/02/2022,,
313601,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,AMOU,43.60338,-0.77802,WOAH (former OIE),Confirmed,Domestic,Chicken,31/01/2022,15/02/2022,,
313615,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,GABASTON,43.375043,-0.221436,WOAH (former OIE),Confirmed,Domestic,Duck,31/01/2022,15/02/2022,,
313616,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,LOURQUEN,43.727458,-0.781418,WOAH (former OIE),Confirmed,Domestic,Chicken,31/01/2022,15/02/2022,,
313617,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,PERQUIE,43.885962,-0.273873,WOAH (former OIE),Confirmed,Domestic,Duck,31/01/2022,15/02/2022,,
317196,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Stavropolskiy Kray,agroplus 3_novotroitskaya,45.402999,41.521164,WOAH (former OIE),Confirmed,Domestic,Turkey,31/01/2022,29/03/2022,,
317197,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Stavropolskiy Kray,AgroPlus 6_Kamennobrodskaya,45.196136,41.505517,WOAH (former OIE),Confirmed,Domestic,Turkey,31/01/2022,29/03/2022,,
312487,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Flevoland,Biddinghuizen,52.43,5.61,WOAH (former OIE),Confirmed,Domestic,Duck,30/01/2022,02/02/2022,,
313569,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,LASCLAVERIES,43.427773,-0.289005,WOAH (former OIE),Confirmed,Domestic,Duck,30/01/2022,15/02/2022,,
313592,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,AUGA,43.471655,-0.369209,WOAH (former OIE),Confirmed,Domestic,Duck,30/01/2022,15/02/2022,,
313570,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,CAZALIS,43.630767,-0.663599,WOAH (former OIE),Confirmed,Domestic,Duck,29/01/2022,15/02/2022,,
313594,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,ATHOS-ASPIS,43.413096,-0.965794,WOAH (former OIE),Confirmed,Domestic,Duck,29/01/2022,15/02/2022,,
313595,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-GIRONS-EN-BEARN,43.55422,-0.82956,WOAH (former OIE),Confirmed,Domestic,Duck,29/01/2022,15/02/2022,,
313603,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,CASSEN,43.760245,-0.880938,WOAH (former OIE),Confirmed,Domestic,Duck,29/01/2022,15/02/2022,,
313604,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,LAHOSSE,43.717479,-0.79052,WOAH (former OIE),Confirmed,Domestic,Duck,29/01/2022,15/02/2022,,
313605,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MIMBASTE,43.646975,-0.94108,WOAH (former OIE),Confirmed,Domestic,Duck,29/01/2022,15/02/2022,,
313607,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,VIGNAU,43.770615,-0.298532,WOAH (former OIE),Confirmed,Domestic,Duck,29/01/2022,15/02/2022,,
313619,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,TOULOUZETTE,43.756134,-0.680267,WOAH (former OIE),Confirmed,Domestic,Duck,29/01/2022,15/02/2022,,
313571,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,RIVEHAUTE,43.349843,-0.869897,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313574,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,CASTEIDE-CANDAU,43.523551,-0.554303,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313585,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,ARBOUCAVE,43.606634,-0.435226,WOAH (former OIE),Confirmed,Domestic,Chicken,28/01/2022,15/02/2022,,
313593,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,TILH,43.594954,-0.836768,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313596,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-BOES,43.53171,-0.806624,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313597,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,ATHOS-ASPIS,43.408141,-0.97403,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313600,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MUGRON,43.743141,-0.762487,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313608,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,LOURQUEN,43.730637,-0.784706,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313609,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SOUPROSSE,43.762204,-0.725026,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313618,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,AIRE-SUR-L'ADOUR,43.67906,-0.295481,WOAH (former OIE),Confirmed,Domestic,Chicken,28/01/2022,15/02/2022,,
313659,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,PAYROS-CAZAUTETS,43.624463,-0.389132,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313661,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,BATS,43.663788,-0.457087,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313662,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,BATS,43.637127,-0.452853,WOAH (former OIE),Confirmed,Domestic,Duck,28/01/2022,15/02/2022,,
313572,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,POYARTIN,43.680208,-0.832857,WOAH (former OIE),Confirmed,Domestic,Duck,27/01/2022,15/02/2022,,
313573,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,ANDREIN,43.402084,-0.888675,WOAH (former OIE),Confirmed,Domestic,Duck,27/01/2022,15/02/2022,,
313598,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,DOAZIT,43.708304,-0.664819,WOAH (former OIE),Confirmed,Domestic,Chicken,27/01/2022,15/02/2022,,
313599,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,DOAZIT,43.701048,-0.65572,WOAH (former OIE),Confirmed,Domestic,Duck,27/01/2022,15/02/2022,,
313602,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-AUBIN,43.724305,-0.747376,WOAH (former OIE),Confirmed,Domestic,Duck,27/01/2022,15/02/2022,,
313606,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,TOULOUZETTE,43.760588,-0.661294,WOAH (former OIE),Confirmed,Domestic,Duck,27/01/2022,15/02/2022,,
313629,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,TOULOUZETTE,43.755851,-0.655165,WOAH (former OIE),Confirmed,Domestic,Duck,27/01/2022,15/02/2022,,
