Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
311211,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,PIMBO,43.5755,-0.3771,WOAH (former OIE),Confirmed,Domestic,Chicken,12/12/2021,13/01/2022,,
309177,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,WINNEZEELE,50.856444,2.561795,WOAH (former OIE),Confirmed,Domestic,Turkey,11/12/2021,17/12/2021,,
311274,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,REXPOEDE,50.950039,2.523004,WOAH (former OIE),Confirmed,Domestic,Chicken,08/12/2021,13/01/2022,,
311261,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,REXPOEDE,50.91962,2.568978,WOAH (former OIE),Confirmed,Domestic,Chicken,06/12/2021,13/01/2022,,
311231,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,PUYOL-CAZALET,43.609712,-0.409798,WOAH (former OIE),Confirmed,Domestic,Duck,05/12/2021,13/01/2022,,
311272,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,HERZEELE,50.901218,2.523837,WOAH (former OIE),Confirmed,Domestic,Turkey,05/12/2021,13/01/2022,,
311269,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,WORMHOUT,50.858531,2.488412,WOAH (former OIE),Confirmed,Domestic,Chicken,04/12/2021,13/01/2022,,
308504,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,WINNEZEELE,50.851232,2.537569,WOAH (former OIE),Confirmed,Domestic,Chicken,03/12/2021,07/12/2021,,
308503,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,WARHEM,50.978537,2.532873,WOAH (former OIE),Confirmed,Domestic,Chicken,21/11/2021,07/12/2021,,
308128,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,LANGUIDIC,47.803519,-3.231016,WOAH (former OIE),Confirmed,Domestic,Goose,20/11/2021,03/12/2021,,
310769,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,LANGUIDIC,47.803519,-3.231016,WOAH (former OIE),Confirmed,Domestic,Goose,20/11/2021,10/01/2022,,
